Spikeling Vm,Stimulus,Total Current Input,Synapse 1 Vm,Synapse 1 Input,Synapse 2 Vm,Synapse 2 Input
-77.32,0.0,6.28,0.0,0.0,0.0,0.0
-76.61,0.0,2.71,0.0,0.0,0.0,0.0
-76.39,1.0,10.0,0.0,0.0,0.0,0.0
-72.42,1.0,33.41,0.0,0.0,0.0,0.0
-57.61,1.0,54.31,0.0,0.0,0.0,0.0
-27.06,1.0,66.57,0.0,0.0,0.0,0.0
-50.0,1.0,64.94,0.0,0.0,0.0,0.0
-3.72,1.0,54.21,0.0,0.0,0.0,0.0
-29.73,1.0,47.36,0.0,0.0,0.0,0.0
-50.0,1.0,41.77,0.0,0.0,0.0,0.0
-24.98,1.0,39.25,0.0,0.0,0.0,0.0
-50.0,1.0,38.43,0.0,0.0,0.0,0.0
-30.84,1.0,38.85,0.0,0.0,0.0,0.0
29.83,1.0,36.3,0.0,0.0,0.0,0.0
-41.46,1.0,29.93,0.0,0.0,0.0,0.0
-17.12,1.0,30.21,0.0,0.0,0.0,0.0
-47.11,1.0,28.87,0.0,0.0,0.0,0.0
-34.69,1.0,27.01,0.0,0.0,0.0,0.0
2.9,1.0,30.97,0.0,0.0,0.0,0.0
-45.31,1.0,32.63,0.0,0.0,0.0,0.0
-32.93,1.0,29.5,0.0,0.0,0.0,0.0
6.75,1.0,27.24,0.0,0.0,0.0,0.0
-46.12,1.0,25.51,0.0,0.0,0.0,0.0
-37.27,1.0,25.68,0.0,0.0,0.0,0.0
-12.35,1.0,27.73,0.0,0.0,0.0,0.0
-49.22,1.0,30.27,0.0,0.0,0.0,0.0
-44.39,1.0,31.51,0.0,0.0,0.0,0.0
-33.49,1.0,27.22,0.0,0.0,0.0,0.0
-0.66,1.0,25.17,0.0,0.0,0.0,0.0
-48.88,1.0,25.9,0.0,0.0,0.0,0.0
-45.6,1.0,26.11,0.0,0.0,0.0,0.0
-37.56,1.0,27.88,0.0,0.0,0.0,0.0
-15.86,1.0,29.58,0.0,0.0,0.0,0.0
-49.98,1.0,28.95,0.0,0.0,0.0,0.0
-48.13,1.0,24.71,0.0,0.0,0.0,0.0
-44.92,1.0,25.05,0.0,0.0,0.0,0.0
-37.93,1.0,24.99,0.0,0.0,0.0,0.0
-18.09,1.0,26.41,0.0,0.0,0.0,0.0
-50.0,1.0,30.32,0.0,0.0,0.0,0.0
-47.53,1.0,31.35,0.0,0.0,0.0,0.0
-43.71,1.0,29.03,0.0,0.0,0.0,0.0
-34.66,1.0,24.8,0.0,0.0,0.0,0.0
-9.0,1.0,25.88,0.0,0.0,0.0,0.0
-49.84,1.0,25.17,0.0,0.0,0.0,0.0
-48.91,1.0,24.82,0.0,0.0,0.0,0.0
-47.08,1.0,31.16,0.0,0.0,0.0,0.0
-42.15,1.0,30.03,0.0,0.0,0.0,0.0
-31.43,1.0,25.83,0.0,0.0,0.0,0.0
3.21,1.0,26.15,0.0,0.0,0.0,0.0
-49.38,1.0,26.01,0.0,0.0,0.0,0.0
-48.7,1.0,25.92,0.0,0.0,0.0,0.0
-46.57,1.0,26.74,0.0,0.0,0.0,0.0
-41.78,1.0,30.77,0.0,0.0,0.0,0.0
-30.95,1.0,29.06,0.0,0.0,0.0,0.0
5.71,1.0,24.86,0.0,0.0,0.0,0.0
-50.08,1.0,24.81,0.0,0.0,0.0,0.0
-50.2,1.0,26.14,0.0,0.0,0.0,0.0
-49.59,1.0,25.64,0.0,0.0,0.0,0.0
-48.25,1.0,30.13,0.0,0.0,0.0,0.0
-45.58,1.0,29.72,0.0,0.0,0.0,0.0
-40.22,1.0,29.03,0.0,0.0,0.0,0.0
-26.45,1.0,25.91,0.0,0.0,0.0,0.0
27.51,1.0,24.85,0.0,0.0,0.0,0.0
-50.19,1.0,26.11,0.0,0.0,0.0,0.0
-49.31,1.0,24.93,0.0,0.0,0.0,0.0
-48.02,1.0,30.22,0.0,0.0,0.0,0.0
-44.68,1.0,30.15,0.0,0.0,0.0,0.0
-37.9,1.0,27.05,0.0,0.0,0.0,0.0
-19.64,1.0,24.82,0.0,0.0,0.0,0.0
-50.0,1.0,25.01,0.0,0.0,0.0,0.0
-50.66,1.0,24.87,0.0,0.0,0.0,0.0
-50.31,1.0,27.1,0.0,0.0,0.0,0.0
-49.83,1.0,31.26,0.0,0.0,0.0,0.0
-48.25,1.0,30.01,0.0,0.0,0.0,0.0
-45.3,1.0,26.19,0.0,0.0,0.0,0.0
-39.82,1.0,24.52,0.0,0.0,0.0,0.0
-26.37,1.0,26.07,0.0,0.0,0.0,0.0
29.37,1.0,25.96,0.0,0.0,0.0,0.0
-50.5,1.0,29.04,0.0,0.0,0.0,0.0
-49.84,1.0,32.22,0.0,0.0,0.0,0.0
-48.77,1.0,27.73,0.0,0.0,0.0,0.0
-46.85,1.0,26.22,0.0,0.0,0.0,0.0
-43.18,1.0,25.94,0.0,0.0,0.0,0.0
-34.7,1.0,24.87,0.0,0.0,0.0,0.0
-8.83,1.0,25.92,0.0,0.0,0.0,0.0
-50.12,0.0,27.72,0.0,0.0,0.0,0.0
-51.54,0.0,21.1,0.0,0.0,0.0,0.0
-57.94,0.0,10.15,0.0,0.0,0.0,0.0
-70.29,0.0,1.57,0.0,0.0,0.0,0.0
-82.89,0.0,0.44,0.0,0.0,0.0,0.0
-88.34,0.0,1.26,0.0,0.0,0.0,0.0
-89.33,0.0,3.29,0.0,0.0,0.0,0.0
-89.21,0.0,6.97,0.0,0.0,0.0,0.0
-88.71,0.0,6.79,0.0,0.0,0.0,0.0
-87.67,0.0,2.32,0.0,0.0,0.0,0.0
-87.49,0.0,3.5,0.0,0.0,0.0,0.0
-87.1,0.0,2.24,0.0,0.0,0.0,0.0
-87.48,0.0,3.31,0.0,0.0,0.0,0.0
-87.09,0.0,6.24,0.0,0.0,0.0,0.0
-86.95,0.0,7.81,0.0,0.0,0.0,0.0
-86.66,0.0,6.3,0.0,0.0,0.0,0.0
-86.14,0.0,2.83,0.0,0.0,0.0,0.0
-86.21,0.0,1.36,0.0,0.0,0.0,0.0
-86.47,0.0,2.8,0.0,0.0,0.0,0.0
-86.32,0.0,1.83,0.0,0.0,0.0,0.0
-86.54,0.0,7.27,0.0,0.0,0.0,0.0
-85.97,0.0,7.25,0.0,0.0,0.0,0.0
-85.52,0.0,3.83,0.0,0.0,0.0,0.0
-84.91,0.0,3.32,0.0,0.0,0.0,0.0
-85.02,0.0,2.83,0.0,0.0,0.0,0.0
-85.17,0.0,1.81,0.0,0.0,0.0,0.0
-85.26,0.0,3.36,0.0,0.0,0.0,0.0
-85.23,0.0,7.36,0.0,0.0,0.0,0.0
-85.1,0.0,5.38,0.0,0.0,0.0,0.0
-84.76,0.0,2.84,0.0,0.0,0.0,0.0
-84.27,0.0,2.82,0.0,0.0,0.0,0.0
-84.22,0.0,2.36,0.0,0.0,0.0,0.0
-84.63,0.0,1.8,0.0,0.0,0.0,0.0
-84.42,0.0,5.35,0.0,0.0,0.0,0.0
-83.95,0.0,7.84,0.0,0.0,0.0,0.0
-83.5,0.0,5.38,0.0,0.0,0.0,0.0
-83.13,0.0,0.91,0.0,0.0,0.0,0.0
-83.14,0.0,1.35,0.0,0.0,0.0,0.0
-83.34,0.0,1.34,0.0,0.0,0.0,0.0
-83.45,0.0,0.9,0.0,0.0,0.0,0.0
-83.73,0.0,6.46,0.0,0.0,0.0,0.0
-83.36,0.0,6.92,0.0,0.0,0.0,0.0
-82.86,0.0,1.92,0.0,0.0,0.0,0.0
-82.74,0.0,1.37,0.0,0.0,0.0,0.0
-82.34,0.0,2.81,0.0,0.0,0.0,0.0
-82.26,0.0,1.81,0.0,0.0,0.0,0.0
-82.05,0.0,4.7,0.0,0.0,0.0,0.0
-81.49,0.0,7.29,0.0,0.0,0.0,0.0
-81.29,0.0,8.18,0.0,0.0,0.0,0.0
-80.3,0.0,2.72,0.0,0.0,0.0,0.0
-80.67,0.0,2.84,0.0,0.0,0.0,0.0
-80.72,0.0,1.37,0.0,0.0,0.0,0.0
-81.54,0.0,1.35,0.0,0.0,0.0,0.0
-81.82,0.0,4.9,0.0,0.0,0.0,0.0
-81.63,0.0,5.46,0.0,0.0,0.0,0.0
-80.98,0.0,1.45,0.0,0.0,0.0,0.0
-80.97,0.0,0.45,0.0,0.0,0.0,0.0
-81.64,0.0,2.93,0.0,0.0,0.0,0.0
-81.1,0.0,5.38,0.0,0.0,0.0,0.0
-80.43,0.0,1.83,0.0,0.0,0.0,0.0
-80.12,0.0,2.82,0.0,0.0,0.0,0.0
-80.04,0.0,4.25,0.0,0.0,0.0,0.0
-79.56,0.0,7.3,0.0,0.0,0.0,0.0
-79.37,0.0,4.37,0.0,0.0,0.0,0.0
-79.07,0.0,0.91,0.0,0.0,0.0,0.0
-79.33,0.0,0.45,0.0,0.0,0.0,0.0
-80.2,0.0,1.45,0.0,0.0,0.0,0.0
-80.39,0.0,4.45,0.0,0.0,0.0,0.0
-79.84,0.0,4.0,0.0,0.0,0.0,0.0
-79.89,0.0,2.9,0.0,0.0,0.0,0.0
-79.17,0.0,1.34,0.0,0.0,0.0,0.0
-78.6,0.0,2.29,0.0,0.0,0.0,0.0
-78.39,0.0,3.74,0.0,0.0,0.0,0.0
-77.91,0.0,2.83,0.0,0.0,0.0,0.0
-78.03,0.0,2.35,0.0,0.0,0.0,0.0
-78.29,0.0,1.9,0.0,0.0,0.0,0.0
-78.63,0.0,1.46,0.0,0.0,0.0,0.0
-78.82,0.0,5.46,0.0,0.0,0.0,0.0
-78.79,0.0,7.92,0.0,0.0,0.0,0.0
-78.0,0.0,5.38,0.0,0.0,0.0,0.0
-77.6,0.0,4.37,0.0,0.0,0.0,0.0
-77.07,0.0,2.35,0.0,0.0,0.0,0.0
-77.28,1.0,10.06,0.0,0.0,0.0,0.0
-72.65,1.0,32.07,0.0,0.0,0.0,0.0
-58.77,1.0,54.17,0.0,0.0,0.0,0.0
-30.26,1.0,62.33,0.0,0.0,0.0,0.0
-50.0,1.0,60.87,0.0,0.0,0.0,0.0
-3.86,1.0,56.85,0.0,0.0,0.0,0.0
-29.71,1.0,50.13,0.0,0.0,0.0,0.0
-50.0,1.0,42.45,0.0,0.0,0.0,0.0
-24.68,1.0,38.11,0.0,0.0,0.0,0.0
-50.0,1.0,36.34,0.0,0.0,0.0,0.0
-31.69,1.0,32.59,0.0,0.0,0.0,0.0
27.51,1.0,35.0,0.0,0.0,0.0,0.0
-42.3,1.0,34.71,0.0,0.0,0.0,0.0
-18.89,1.0,32.69,0.0,0.0,0.0,0.0
-50.0,1.0,29.13,0.0,0.0,0.0,0.0
-40.22,1.0,28.37,0.0,0.0,0.0,0.0
-17.17,1.0,27.76,0.0,0.0,0.0,0.0
-48.26,1.0,26.39,0.0,0.0,0.0,0.0
-39.88,1.0,32.22,0.0,0.0,0.0,0.0
-18.25,1.0,31.06,0.0,0.0,0.0,0.0
-50.0,1.0,26.75,0.0,0.0,0.0,0.0
-45.0,1.0,26.5,0.0,0.0,0.0,0.0
-34.17,1.0,25.43,0.0,0.0,0.0,0.0
-1.74,1.0,25.18,0.0,0.0,0.0,0.0
-49.1,1.0,28.77,0.0,0.0,0.0,0.0
-42.94,1.0,31.61,0.0,0.0,0.0,0.0
-30.42,1.0,29.02,0.0,0.0,0.0,0.0
12.37,1.0,26.0,0.0,0.0,0.0,0.0
-48.08,1.0,25.5,0.0,0.0,0.0,0.0
-43.7,1.0,24.77,0.0,0.0,0.0,0.0
-33.9,1.0,24.89,0.0,0.0,0.0,0.0
-2.86,1.0,30.2,0.0,0.0,0.0,0.0
-49.94,1.0,31.94,0.0,0.0,0.0,0.0
-47.14,1.0,27.88,0.0,0.0,0.0,0.0
-42.71,1.0,24.64,0.0,0.0,0.0,0.0
-32.5,1.0,24.96,0.0,0.0,0.0,0.0
-0.01,1.0,24.6,0.0,0.0,0.0,0.0
-50.23,1.0,24.59,0.0,0.0,0.0,0.0
-48.89,1.0,30.85,0.0,0.0,0.0,0.0
-45.64,1.0,30.09,0.0,0.0,0.0,0.0
-39.08,1.0,26.99,0.0,0.0,0.0,0.0
-22.66,1.0,26.36,0.0,0.0,0.0,0.0
-50.0,1.0,25.05,0.0,0.0,0.0,0.0
-49.73,1.0,25.23,0.0,0.0,0.0,0.0
-47.91,1.0,29.31,0.0,0.0,0.0,0.0
-43.55,1.0,30.19,0.0,0.0,0.0,0.0
-35.4,1.0,29.87,0.0,0.0,0.0,0.0
-10.19,1.0,25.01,0.0,0.0,0.0,0.0
-49.28,1.0,26.3,0.0,0.0,0.0,0.0
-48.47,1.0,26.38,0.0,0.0,0.0,0.0
-46.43,1.0,26.3,0.0,0.0,0.0,0.0
-41.16,1.0,28.12,0.0,0.0,0.0,0.0
-28.69,1.0,30.04,0.0,0.0,0.0,0.0
16.36,1.0,29.27,0.0,0.0,0.0,0.0
-48.93,1.0,26.19,0.0,0.0,0.0,0.0
-47.48,1.0,24.84,0.0,0.0,0.0,0.0
-45.46,1.0,24.39,0.0,0.0,0.0,0.0
-40.6,1.0,24.73,0.0,0.0,0.0,0.0
-28.68,1.0,31.28,0.0,0.0,0.0,0.0
17.41,1.0,30.32,0.0,0.0,0.0,0.0
-49.26,1.0,27.09,0.0,0.0,0.0,0.0
-48.14,1.0,26.18,0.0,0.0,0.0,0.0
-46.25,1.0,24.82,0.0,0.0,0.0,0.0
-43.26,1.0,25.59,0.0,0.0,0.0,0.0
-35.26,1.0,27.64,0.0,0.0,0.0,0.0
-10.43,1.0,30.9,0.0,0.0,0.0,0.0
-50.34,1.0,28.93,0.0,0.0,0.0,0.0
-50.8,1.0,26.04,0.0,0.0,0.0,0.0
-51.57,1.0,25.08,0.0,0.0,0.0,0.0
-52.59,1.0,25.29,0.0,0.0,0.0,0.0
-53.67,1.0,25.09,0.0,0.0,0.0,0.0
-54.89,1.0,27.93,0.0,0.0,0.0,0.0
-56.65,1.0,30.7,0.0,0.0,0.0,0.0
-58.82,1.0,27.57,0.0,0.0,0.0,0.0
-61.46,1.0,24.31,0.0,0.0,0.0,0.0
-63.94,1.0,24.69,0.0,0.0,0.0,0.0
-66.5,1.0,24.86,0.0,0.0,0.0,0.0
-68.16,1.0,24.76,0.0,0.0,0.0,0.0
-69.34,1.0,30.97,0.0,0.0,0.0,0.0
-69.31,1.0,30.91,0.0,0.0,0.0,0.0
-68.93,1.0,26.96,0.0,0.0,0.0,0.0
-68.64,1.0,26.4,0.0,0.0,0.0,0.0
-68.24,1.0,26.51,0.0,0.0,0.0,0.0
-68.26,0.0,23.14,0.0,0.0,0.0,0.0
-69.75,0.0,18.22,0.0,0.0,0.0,0.0
-73.88,0.0,15.55,0.0,0.0,0.0,0.0
-79.23,0.0,5.13,0.0,0.0,0.0,0.0
-84.5,0.0,1.9,0.0,0.0,0.0,0.0
-85.78,0.0,0.52,0.0,0.0,0.0,0.0
-86.45,0.0,0.29,0.0,0.0,0.0,0.0
-87.17,0.0,0.64,0.0,0.0,0.0,0.0
-86.94,0.0,4.06,0.0,0.0,0.0,0.0
-86.57,0.0,7.55,0.0,0.0,0.0,0.0
-85.79,0.0,4.66,0.0,0.0,0.0,0.0
-85.24,0.0,2.8,0.0,0.0,0.0,0.0
-84.94,0.0,1.84,0.0,0.0,0.0,0.0
-85.1,0.0,3.27,0.0,0.0,0.0,0.0
-85.07,0.0,1.36,0.0,0.0,0.0,0.0
-85.39,0.0,6.78,0.0,0.0,0.0,0.0
-84.54,0.0,6.37,0.0,0.0,0.0,0.0
-84.41,0.0,3.83,0.0,0.0,0.0,0.0
-83.87,0.0,1.82,0.0,0.0,0.0,0.0
-83.68,0.0,2.37,0.0,0.0,0.0,0.0
-84.15,0.0,0.9,0.0,0.0,0.0,0.0
-84.53,0.0,2.45,0.0,0.0,0.0,0.0
-84.39,0.0,6.92,0.0,0.0,0.0,0.0
-83.87,0.0,5.92,0.0,0.0,0.0,0.0
-83.43,0.0,2.39,0.0,0.0,0.0,0.0
-82.96,0.0,1.82,0.0,0.0,0.0,0.0
-82.8,0.0,1.81,0.0,0.0,0.0,0.0
-83.08,0.0,3.27,0.0,0.0,0.0,0.0
-82.77,0.0,5.38,0.0,0.0,0.0,0.0
-82.69,0.0,6.92,0.0,0.0,0.0,0.0
-82.72,0.0,3.0,0.0,0.0,0.0,0.0
-82.69,0.0,1.46,0.0,0.0,0.0,0.0
-82.53,0.0,0.91,0.0,0.0,0.0,0.0
-82.69,0.0,1.92,0.0,0.0,0.0,0.0
-82.44,0.0,2.82,0.0,0.0,0.0,0.0
-82.31,0.0,6.35,0.0,0.0,0.0,0.0
-81.85,0.0,6.93,0.0,0.0,0.0,0.0
-81.65,0.0,3.46,0.0,0.0,0.0,0.0
-81.27,0.0,0.0,0.0,0.0,0.0,0.0
-82.0,0.0,0.0,0.0,0.0,0.0,0.0
-82.47,0.0,1.91,0.0,0.0,0.0,0.0
-82.0,0.0,3.36,0.0,0.0,0.0,0.0
-81.22,0.0,7.37,0.0,0.0,0.0,0.0
-80.6,0.0,6.34,0.0,0.0,0.0,0.0
-80.28,0.0,2.36,0.0,0.0,0.0,0.0
-80.18,0.0,2.38,0.0,0.0,0.0,0.0
-80.03,0.0,1.38,0.0,0.0,0.0,0.0
-80.61,0.0,1.36,0.0,0.0,0.0,0.0
-80.58,0.0,4.9,0.0,0.0,0.0,0.0
-80.44,0.0,7.0,0.0,0.0,0.0,0.0
-80.23,0.0,4.46,0.0,0.0,0.0,0.0
-79.95,0.0,1.45,0.0,0.0,0.0,0.0
-79.8,0.0,0.45,0.0,0.0,0.0,0.0
-80.22,0.0,1.36,0.0,0.0,0.0,0.0
-80.06,0.0,1.91,0.0,0.0,0.0,0.0
-79.79,0.0,7.38,0.0,0.0,0.0,0.0
-78.99,0.0,6.36,0.0,0.0,0.0,0.0
-79.09,0.0,4.37,0.0,0.0,0.0,0.0
-78.46,0.0,1.37,0.0,0.0,0.0,0.0
-78.29,0.0,2.36,0.0,0.0,0.0,0.0
-78.82,0.0,2.36,0.0,0.0,0.0,0.0
-78.52,0.0,3.92,0.0,0.0,0.0,0.0
-78.55,0.0,5.92,0.0,0.0,0.0,0.0
-78.54,0.0,5.46,0.0,0.0,0.0,0.0
-78.28,0.0,1.91,0.0,0.0,0.0,0.0
-78.24,0.0,0.91,0.0,0.0,0.0,0.0
-78.21,0.0,1.36,0.0,0.0,0.0,0.0
-78.42,0.0,3.27,0.0,0.0,0.0,0.0
-77.62,0.0,6.3,0.0,0.0,0.0,0.0
-76.75,0.0,7.81,0.0,0.0,0.0,0.0
-76.45,0.0,5.71,0.0,0.0,0.0,0.0
-76.09,0.0,2.26,0.0,0.0,0.0,0.0
-75.88,0.0,2.84,0.0,0.0,0.0,0.0
-76.08,0.0,3.3,0.0,0.0,0.0,0.0
-76.16,0.0,1.8,0.0,0.0,0.0,0.0
-76.58,0.0,7.82,0.0,0.0,0.0,0.0
-76.06,0.0,6.38,0.0,0.0,0.0,0.0
-76.16,0.0,3.92,0.0,0.0,0.0,0.0
-76.05,0.0,0.45,0.0,0.0,0.0,0.0
-76.44,0.0,0.0,0.0,0.0,0.0,0.0
-77.35,0.0,1.0,0.0,0.0,0.0,0.0
-77.25,0.0,2.0,0.0,0.0,0.0,0.0
-77.23,1.0,13.16,0.0,0.0,0.0,0.0
-72.86,1.0,36.2,0.0,0.0,0.0,0.0
-57.34,1.0,54.69,0.0,0.0,0.0,0.0
-26.24,1.0,63.71,0.0,0.0,0.0,0.0
-50.0,1.0,59.8,0.0,0.0,0.0,0.0
-2.44,1.0,52.46,0.0,0.0,0.0,0.0
-30.47,1.0,51.91,0.0,0.0,0.0,0.0
-50.0,1.0,47.66,0.0,0.0,0.0,0.0
-22.82,1.0,41.11,0.0,0.0,0.0,0.0
-50.0,1.0,36.14,0.0,0.0,0.0,0.0
-31.05,1.0,32.47,0.0,0.0,0.0,0.0
29.72,1.0,30.77,0.0,0.0,0.0,0.0
-42.45,1.0,31.56,0.0,0.0,0.0,0.0
-17.94,1.0,34.41,0.0,0.0,0.0,0.0
-47.18,1.0,34.76,0.0,0.0,0.0,0.0
-32.82,1.0,30.94,0.0,0.0,0.0,0.0
12.36,1.0,26.91,0.0,0.0,0.0,0.0
-45.0,1.0,26.07,0.0,0.0,0.0,0.0
-32.22,1.0,26.89,0.0,0.0,0.0,0.0
11.97,1.0,28.73,0.0,0.0,0.0,0.0
-46.56,1.0,31.61,0.0,0.0,0.0,0.0
-36.71,1.0,30.29,0.0,0.0,0.0,0.0
-8.77,1.0,25.15,0.0,0.0,0.0,0.0
-48.11,1.0,26.57,0.0,0.0,0.0,0.0
-41.9,1.0,26.53,0.0,0.0,0.0,0.0
-26.61,1.0,25.52,0.0,0.0,0.0,0.0
-50.0,1.0,30.42,0.0,0.0,0.0,0.0
-45.34,1.0,31.72,0.0,0.0,0.0,0.0
-36.21,1.0,28.94,0.0,0.0,0.0,0.0
-10.16,1.0,26.01,0.0,0.0,0.0,0.0
-48.71,1.0,25.08,0.0,0.0,0.0,0.0
-45.65,1.0,24.93,0.0,0.0,0.0,0.0
-38.49,1.0,26.34,0.0,0.0,0.0,0.0
-18.69,1.0,30.21,0.0,0.0,0.0,0.0
-50.0,1.0,30.31,0.0,0.0,0.0,0.0
-48.11,1.0,27.19,0.0,0.0,0.0,0.0
-44.36,1.0,25.11,0.0,0.0,0.0,0.0
-36.63,1.0,24.88,0.0,0.0,0.0,0.0
-15.23,1.0,24.53,0.0,0.0,0.0,0.0
-49.95,1.0,26.67,0.0,0.0,0.0,0.0
-48.21,1.0,29.6,0.0,0.0,0.0,0.0
-45.28,1.0,28.95,0.0,0.0,0.0,0.0
-38.61,1.0,25.14,0.0,0.0,0.0,0.0
-22.15,1.0,25.98,0.0,0.0,0.0,0.0
-50.0,1.0,26.24,0.0,0.0,0.0,0.0
-49.27,1.0,26.1,0.0,0.0,0.0,0.0
-47.24,1.0,27.93,0.0,0.0,0.0,0.0
-43.19,1.0,31.12,0.0,0.0,0.0,0.0
-34.02,1.0,29.05,0.0,0.0,0.0,0.0
-5.84,1.0,25.64,0.0,0.0,0.0,0.0
-49.11,1.0,24.85,0.0,0.0,0.0,0.0
-48.7,1.0,26.22,0.0,0.0,0.0,0.0
-47.01,1.0,26.05,0.0,0.0,0.0,0.0
-43.24,1.0,30.51,0.0,0.0,0.0,0.0
-34.66,1.0,30.7,0.0,0.0,0.0,0.0
-9.26,1.0,26.78,0.0,0.0,0.0,0.0
-49.71,1.0,25.08,0.0,0.0,0.0,0.0
-49.88,1.0,26.39,0.0,0.0,0.0,0.0
-49.58,1.0,25.34,0.0,0.0,0.0,0.0
-48.26,1.0,27.11,0.0,0.0,0.0,0.0
-45.54,1.0,32.09,0.0,0.0,0.0,0.0
-40.16,1.0,30.01,0.0,0.0,0.0,0.0
-26.06,1.0,25.5,0.0,0.0,0.0,0.0
29.07,1.0,26.36,0.0,0.0,0.0,0.0
-49.55,1.0,24.82,0.0,0.0,0.0,0.0
-49.25,1.0,26.04,0.0,0.0,0.0,0.0
-47.56,1.0,27.85,0.0,0.0,0.0,0.0
-44.52,1.0,32.13,0.0,0.0,0.0,0.0
-37.53,1.0,28.5,0.0,0.0,0.0,0.0
-19.08,1.0,26.35,0.0,0.0,0.0,0.0
-50.0,1.0,26.08,0.0,0.0,0.0,0.0
-50.26,1.0,25.73,0.0,0.0,0.0,0.0
-50.53,1.0,24.68,0.0,0.0,0.0,0.0
-51.05,1.0,30.16,0.0,0.0,0.0,0.0
-50.86,1.0,30.28,0.0,0.0,0.0,0.0
-50.47,1.0,28.26,0.0,0.0,0.0,0.0
-49.69,1.0,24.96,0.0,0.0,0.0,0.0
-48.35,1.0,26.21,0.0,0.0,0.0,0.0
-45.79,1.0,26.21,0.0,0.0,0.0,0.0
-39.76,1.0,27.85,0.0,0.0,0.0,0.0
-23.73,1.0,31.72,0.0,0.0,0.0,0.0
-50.0,1.0,28.87,0.0,0.0,0.0,0.0
-49.53,1.0,24.9,0.0,0.0,0.0,0.0
-48.95,0.0,23.95,0.0,0.0,0.0,0.0
-48.97,0.0,15.89,0.0,0.0,0.0,0.0
-53.28,0.0,9.67,0.0,0.0,0.0,0.0
-64.12,0.0,5.39,0.0,0.0,0.0,0.0
-78.62,0.0,6.68,0.0,0.0,0.0,0.0
-85.93,0.0,3.77,0.0,0.0,0.0,0.0
-87.75,0.0,1.87,0.0,0.0,0.0,0.0
-87.62,0.0,0.32,0.0,0.0,0.0,0.0
-88.45,0.0,0.35,0.0,0.0,0.0,0.0
-88.68,0.0,0.39,0.0,0.0,0.0,0.0
-88.27,0.0,6.25,0.0,0.0,0.0,0.0
-87.45,0.0,6.36,0.0,0.0,0.0,0.0
-86.86,0.0,3.36,0.0,0.0,0.0,0.0
-86.41,0.0,1.34,0.0,0.0,0.0,0.0
-86.42,0.0,1.91,0.0,0.0,0.0,0.0
-86.83,0.0,1.46,0.0,0.0,0.0,0.0
-86.99,0.0,2.92,0.0,0.0,0.0,0.0
-86.95,0.0,6.9,0.0,0.0,0.0,0.0
-86.33,0.0,4.91,0.0,0.0,0.0,0.0
-86.15,0.0,2.37,0.0,0.0,0.0,0.0
-85.32,0.0,0.9,0.0,0.0,0.0,0.0
-85.55,0.0,0.9,0.0,0.0,0.0,0.0
-85.92,0.0,1.34,0.0,0.0,0.0,0.0
-85.59,0.0,6.39,0.0,0.0,0.0,0.0
-85.02,0.0,7.28,0.0,0.0,0.0,0.0
-84.74,0.0,4.37,0.0,0.0,0.0,0.0
-84.42,0.0,1.8,0.0,0.0,0.0,0.0
-83.95,0.0,2.36,0.0,0.0,0.0,0.0
-84.45,0.0,1.38,0.0,0.0,0.0,0.0
-84.69,0.0,0.91,0.0,0.0,0.0,0.0
-84.76,0.0,6.93,0.0,0.0,0.0,0.0
-84.08,0.0,6.91,0.0,0.0,0.0,0.0
-83.87,0.0,1.91,0.0,0.0,0.0,0.0
-83.8,0.0,0.91,0.0,0.0,0.0,0.0
-83.47,0.0,2.81,0.0,0.0,0.0,0.0
-83.28,0.0,2.84,0.0,0.0,0.0,0.0
-83.19,0.0,3.82,0.0,0.0,0.0,0.0
-83.04,0.0,6.82,0.0,0.0,0.0,0.0
-82.75,0.0,5.81,0.0,0.0,0.0,0.0
-82.54,0.0,2.8,0.0,0.0,0.0,0.0
-82.28,0.0,2.84,0.0,0.0,0.0,0.0
-82.26,0.0,1.85,0.0,0.0,0.0,0.0
-82.7,0.0,2.84,0.0,0.0,0.0,0.0
-82.33,0.0,5.37,0.0,0.0,0.0,0.0
-82.37,0.0,6.9,0.0,0.0,0.0,0.0
-82.39,0.0,4.35,0.0,0.0,0.0,0.0
-81.38,0.0,1.83,0.0,0.0,0.0,0.0
-81.26,0.0,2.83,0.0,0.0,0.0,0.0
-81.45,0.0,2.83,0.0,0.0,0.0,0.0
-81.52,0.0,2.36,0.0,0.0,0.0,0.0
-81.57,0.0,6.35,0.0,0.0,0.0,0.0
-81.12,0.0,6.84,0.0,0.0,0.0,0.0
-80.61,0.0,3.29,0.0,0.0,0.0,0.0
-80.36,0.0,1.36,0.0,0.0,0.0,0.0
-80.45,0.0,1.81,0.0,0.0,0.0,0.0
-80.48,0.0,1.35,0.0,0.0,0.0,0.0
-80.5,0.0,4.86,0.0,0.0,0.0,0.0
-79.89,0.0,7.36,0.0,0.0,0.0,0.0
-79.91,0.0,5.35,0.0,0.0,0.0,0.0
-79.58,0.0,1.92,0.0,0.0,0.0,0.0
-79.65,0.0,1.9,0.0,0.0,0.0,0.0
-80.06,0.0,1.9,0.0,0.0,0.0,0.0
-80.03,0.0,1.38,0.0,0.0,0.0,0.0
-79.75,0.0,6.39,0.0,0.0,0.0,0.0
-79.55,0.0,7.46,0.0,0.0,0.0,0.0
-79.43,0.0,4.46,0.0,0.0,0.0,0.0
